,review,starts
84,"??????????, ??? ????????? ?????? ?? ??????? ?????? ????? ??????? ????? ???? ( ??? ??????? ?????? ???????? ?????, ??? ????? ?? ????????). ????? ?????? ???????. ???????????: ?????? ????? ? ????, ??????? ??????? ??????????: ?????????? ????",4
85,????? ??????????:https://youtu.be/dgdzxfrala0,4
86,"???? ??????? ??????? ???. ??? ????? ??? ??????? ????? ??? ??????? ? ?????????? ????????. ? ????? ???????? ?????????! ??????????? ??????, ??????? ??????????? ?? ????. ???????? ????? ? ????? - ????????. ?????? ? ???? ?? ???? ??????? ???-???? ? ??????????? ???? ?????? - ???? ?? ??????????! ??? ????????,??? ?? ? ??????? ???????, ? ???? ?????????, ?? ????? ?????? ??????? ? ????, ?????? ? ?????????! ???????? ????? ????????? ? ????????? ????? ????????!",5
87,"????? ??? ????, ????? ?????? ??????? (4 ????). ????? ""??????????"" ???? ? ???? ?????. ? ????????? ??????? ??????????, ???? ? ?????????? ??? ???????. ?????????? ???????, ???? ??????? ???, ???? ??? ??????? ????? ???????, ??? ?? ???, ????????? ?????. ???????????? ??????? ?? ?????? ??? ???? ????? ??????? - ????? ????? ??? ????????????. ? ????? ???????, ??? ?? ???????, ????????? ???????? ???????????. ??? ?????? ???????? ?????? ?? ????. ?? ?? ??????, ??? ??? ???????? - ???????? ???????. ???????????: ???????????, ??????, ??????, ?????? ????? ????, ??? ????????? ??????????? ????? ?????? ??????, ????? ?? ???????????",5
88,"??????? ???????. ????? ?? ?????? 5 ?????, ? ?????? ?????. ?? ???? ??????????? ?? ????????. ????? ?? ??????, ?????????? ???????, ? ????????? ???????? ??????, ?? ? ???? ??????? ??????? ?? ??????????? ???. ???????? ?????? ???????? ???????. ???? ???-?????, ??? ?????? ? ??????. ?????????, ? ?????? ????? ?????? ????? ???????, ??????? ?????, ? ?? ???? ??????? ?? ????. ??????? ?????? ??????, ???? ? ?????? ????? ???????? ???????. ?? ????? ??????, ???? ????? ????? ??????? ???????, ?????? ?? ? ???, ?????? ????? ? ???????. ??? ??????, ? ???????? ? ????????? ??????? ??????? ???, ??? ?? ??????.",5
89,"???? ??? ?????? ??? ???????, ??? ?????? ?????? ?????????. ????? ????????? ??, ???????????? ?? ????. ?? ? ?????, ??? ??? ?????-?? ??????????? ???????, ? ?????? ?????? ??? ?? ???????, ??? ??? ?? ?????????, ?? ? ??? ??????? ? ????? ???, ??? ??? ??????? ?????? ??????, ?? ?????? ??????? ???, ?? ??????? ???? ????????? ? ?????????, ? ?? ??????????. ??????? ??????????. ?????? ? ???? ?????, ?? ????????? ????????? ??? ??????? ???? ?? ?????? ?? ?????????? ???????.?? ????????? ?????? ????????? ??????? ??? ???????. ?? ? ????? ???, ??? ??? ???????? ????????. ??? ???? ??? ????, ?? ????-??, ????????, 2 ?????. ???????????: ???????, ???????? ???????, ????? ???????, ???????. ??????????: ??????? ???, ???? ???????????, ????????????? ????? ? ??????? ????????.",5
90,"?????????? ???????? ????? ?????????? ?????????, ?? ????? ?????-?? ????? ?? ??? ????? ????? ??????? ??????? ?? ???????? ??????. ?????? ?????????, ?? ?????? ? ????? ??????????. ??? ?????? ???????? ?????? ?? ???????? ? ?????????? ??????????. ???????? ?? ????? ???????, ?? ??? ?? ?? ????????? ???????. ?? ?????? ??????? ???????, ?? ???????, ???-??? ?????????? ?????. ???? ?????? ? ???????. ???? ??????? ????? «?? ????». ??????? ?? ?????? ??????, ?? ?????????? ??????. ?????? ??????????? ?????? ??????. ??? ????????? ?? ???????? ??????? ? ????? ? ????? ????????.",5
91,"????????? ??????? ??? ???????: ??????????, ????????, ???????????????. ?????? ??????, ?? ???????. ????????? ???????, ????? ????????? ???????????? ????????. ??????, ??? ?????? ??????????? ?? ??????? ???????? ???? ?? ?????, ??? ???????, ? ???????????? ?????????, ????? ? ???? ???? ???????????. ?????? ? ????????? ??????? ??????, ???????? ? ?????? ??????? ??????????, ?? ??? ?????? ???????? ?????, ?????? «?????». ????????????? ?????? ???, ??? ??? ???????? ???????????, ????????? – ? ???????????? ?????? ?? ???????????? ??????. ????????? ? ???????? ?????????? – 3 ???. ???????????: ????, ??????, ?????, ???????? ??????????: ??????? ???????? ?????? ??????????? ???????? (????? 3 ?????)",5
92,"????? ???? ????? ??????? ??? ?????? ????????, ???????, ???????. ????????? ? ???????? ???????? ?????? ?? ??? ?????. ? ???????? - ???? ????????, ???? ?????? ??????. ??? ????????????, ?? ?????? ????????, ??????????. ????? ? ???? ????? ???? ????????? ???????. ??? ???? ???? ????????, ??? ? ???? ??????????? ???????? ????? ????????. ? ???????? ?????? ??? ???????? ?????????. ??????? ??????????? ????/????????. ???????????: ??????? ??????. ????? ???????? ???????????. ?????? ????? ????. ?????? ???????. ??????????: ? ??????? ??? ??????????? ???????.",5
93,"??????? ???????, ???? ????????) ???????????: ???????, ?????? ?????? ???????????, ??????? ?????? ??????????: ???? ?? ?????????",5
94,"???? ??????????. ???? ? ?????? ??????? ???? ??????, ??? ??????, ?? ??? ????? ????????? ???????. ????????-?????????? ?????? ?? ???????? ???????. ??????? ??? ??????. ????? ? ????????, ? ?????? ?? ????? ??????? ??????????, ??????? ??????. ???????? ?????????. ?? ????? ???????, ???????, ???????! ??????? ??? ???, ??? ????? ? ?????? ?????????????, ??? ?????????? ??? ?????? - ????? ? ?????, ? ??? ?? ?????? ??????? - ?????????, ??????????? ? ???!",5
95,"??????? ??????? ???????. ??? ??? ?????? ? ?? ?????? ????? ?????, ???? ?? ???????? ?????? ? ?????????. ???? ????????? ?? ????? ??? ???????. ? ? ???, ??? ?????? ??? ???????? ?????? 2 ????, ??? ??? ?????? ???????? ????????? ???????, ?? ??? ????????? ? ??????? ?????? ??? ?? ?????. ? ????? ???????? ?????? ?????? ??-?? ??? ???????? ? ?????????? ???? ?????, ??-?? ??????? ?????????, ??? ??????? ? ?????? ??????? ??? ???????. ?????? ??? htc ??? ? ????, ?? ???? ??????? ????????? ???????????? ??????????. ??????? ?????????? ??????. ???????????: ????????????, ???????, ?????????, ???????? ????? ??????????: ???",5
96,"?????? ??? ???? ?? ???? ??????????. ???????? ??? ??? ???? ?????? ????? ? ??????. ????? ???????? - ?????? ??????? ? ????, ???? ?????? ?????? ? ?????????? ???????? ???????? ?? ???????. ??????? ????? ??????? ?? ????????? ????, ??? ? ??????? ???????, ??? ????????? ????? ?? ??????????? ? ???? ????? ?????? ?? ?? ??????. ?????? ?? ?? ?????? ?????? ????????? ????? ?? ??? ?? ??????. ???????? ?? ?? ?? ???????? ??? ??????? ? ?????? ????-??????? ?????? ??? ???????? ?? ?????????. ?????? ????? ?????? ?? ?????? ???? ???? ????????? ???????? ?? 3-????.p.s. ?????? ????????? ??? ???? ?? ????? ????????? ????? ????????? - micro usb ? ????????? ??? ?????.#????????????? ???????????: ??????, ??????? ??????????: ????? ??????? ??????, ?????? ?? ???????? ? ?????!!!",5
97,"??? ?????????? ???????????: ??????? ??????,?????? ????,???????? ???????,??????????? ???????? ??? ???????? ?? ????? ??? ? ????? usb ??????????: ?? ???? ???? ??? ???????",5
98,"??????? ????? ?????????. ?????? ???? ?? ?????, ??? ??? ??????????? ?????? ???????, ???? ???. ?? ????????! ??? ? ??? ?????????, ????? ???????? ????, ??? ?????????? ??????. ???? ??????? ?????? ????, ?? ??? ?????? ?????. ???????????: ??????? ????????????? ??????????: ????",5
99,?????????? ????????:,5
100,"??????? ?????? ?????. ? ???? ????? ?????? ? ??????, ??????? ?????????? ?????, ??????? ?????? ?????? ??????, ?? ?????? ????? ?????? ????? ?????, ???????? ???? ??? ?????? ??????, ??????? ? ???????? ?? ????.?????????? ????, ??? ?????? ???????? ????? ????????? ? ??????????? ????????? ?????????. ???????????: ??????? ??????? ?????? ??????????: ??????? ?????????????? ??? ???????? ??????",5
101,"???????? ??????? ??? ??? ????????, ??????? ?????? ? ??????????? ??????????? ???????.????? ??? ????? ???????? (?????? ? ???????) ??? ??????? ? ???????. ??????? ??? ??????? ????????? ?? ???????, ?????? ???????? ? ????? ?????? ?? 512?? ? ?????????? ?????? ????? ? ??????? ????? ???????. ?????? ??? ????????? ? ????????? ??????? ????? 2-3 ???????, ??? ???????? ??????? ??? ???????. ????? ? ??????, ??????? ??????? ??? ?????? ?? ????????? ????. ??????? ?????? ??? ? ??????, ?? ????? ??????? ??? ?? ???. ?????? ??? ?????? ???????????, ?????? ?????? ? ????. ?? ?? ????? ?????? ???????? ?????????? ????, ?? ????? ??? ??????? ???????????? ????? ????? ????? ? ???????? ? ???????.? ??? ?????????? ?????? ?? ??????????? ? ???????? ? ???? ???????? ????????? (????? ??? ?? ????? ??? ???, ????? ??????????? ? ???????? ??????!). ?? ???????"" ""? ????? ??? ??? ???????, ??????? ??? ??????? ? ????, ??????????? ? ?????? ??????, ??? ??? ??? 3 ?????? ?? ???? ????????? ? ??????? ???? ??????????"" - ??????? ????? ""??????? ?????????"". ? ?????????? ?? 30 ????? ???????? ??? 2 ????????, ? 20.55 ? ??????? ???? ?? ???, ?????? ??? ? ????? ??????, ????????? ??? ?? ?? 100% ????????, ??????? ??? ? ??? ????? ????????? ??? ????.?? ?????????, ?????? ?????????? ? ???? ??????? ???, ???? ??? ???????????. ?? ? ???? ??????? ????????????? ????????????? ? ????????, ??? ??? ??????? ????????? ??????? ???? ????????? ? ???????????. ??? ??? ??????? ???????? ?????????, ??????? ?????? 22 ????????!????? ??????? ??? ???, ???? ????? ?????? - ??????? ???????, ??????? ???????. ???????????: ""??????? ?????"", ????????? ???? ??????, ??????? ??????, ??????? ???????? ????? +??? ???????? ???????? ??????????? ??????????: ??????? ?????????? ????, ??????? ??????? ???????? ???????????? ? ????????? ?????????",5
102,"????????, ??? ? ??????? ??????? ??? ????? ?????????? ????, ? ????? ??? ??????????? ???????? ???????.????? ??????? ??????? ? ????? ?????????? ???? ????, ????? ???????, ??? ??? ???????? ??? ?? ??????. ? ?????????? ? ???, ???????? ??? ??? ???? ? ????????????? ???????? ??????, ???? ?? ??????????, ??? ????? ????????, ?? – ??? ??????????, ?? ??????? ??????? ? ?, ??? ??? ??????. ????? ????? ? ???????, ????? ???? ????????, ??????? ??? ??????, ? ????? ?????????? ???????? ?????????, ??? ???? ???. ????, ??? ?? ??????? ??? ???????, ? ?????? ???, ????? ??? ??????. ?????? ???????? ???? ???????, ?? ???? ???????????????? ????????? ? ???????????. ??? ?????? ??????? ??????? ???????, ??? ??? ??? ??? ??????? ??????????, ??????? ????? ????? ? ? ???-?? ??? ?????????, ?? ??? ??????? ????????. ???? ??????????. ???????????: ??????? ??????????: ???",5
103,??? ????? ??? ?? ???? ??????? ? ???????? ???? ??! ???????????: ?????? ????? ??????????: ?? ???? ??????? ? ??????,4
104,"??? ???? ????? ???-????, ????????? ??? ??? ????????? ?? ?????? ?? ???????? ???????????: ??????? ??????? ??? ????? ? ??????? ????? ??????????: ???????",4
105,"????? ??? ????, ????? ?? ?????? ?????? ????????? ? ???? ??? ????????? ??? ??????? - ????? ????????? ?? ??????? ? ?? ????? + ?? ""??????????"", ? ?????????????? ""????????"" ?? ?????? ??????? ?????. ?????????????? ????????, ????????, ??? ?? ??? ?? 90-?. ?????????????? ??? ????? ?????????? ???? ?????????? ? ?????????? ???????? - ???????? ????????????. ??? ????????? ????? ????? ????????? - ????????????? ???????! ???????????: ??????? ?????, ??????? ??????? - ???????? ??? ?????????? ??????? ??????????: ???? ??? ?????????????",3
106,"???????? ??????? ???????? ?? ?????????!!!! ???????????: ??????? ??????, ??????????? ??????? ? ????, ??????? ?????? ? ??????????, ??????? ????? ?? ???????, ???????!!!! ??????? ? ????????????!!! ??????????: ?? ??????????",5
107,"??? ??????? ?????—????? ???. ????????? ?? ?????? fly ezzy 4. ?? ????????? ?? ?????? ??????? ?????????? ?????? ??? ??????? ??????????? ? 2 ????, ???????? ?????? ?????????? ??????.?? ???????????, ?? ????? ?????? ???????????? ????????? ?? ????? ?????? ? ??????? ??????? ????? ??????.",5
108,???? ??????? ???????? ?????? ???????,5
109,"??????? ??????? ??? ?????? ? ???????.?????? ???? ?????????? ???????????? ???????. ???????? - ???? ???? ? ??????? ???????. + ? ????????? ??????? ???-????? ???????. ????? ???????????: ??????? ????, ?????????? ??? ?????? ?????????",5
110,?????????? ??????? ??? ??????? ? ???????. ??????? ? ?????????????.,5
111,"??????? ???????, ?????? ??????????, ???? ? ???????. ???? ?????.",5
112,??????? ??????? ??? ?????? ????? ???????????: ?????? ??????. ?????? ????. ??????????: ????? ?????. ?????????????? ????? ???? ????? ??? ?????????? :),5
113,"????????? ??????? ??? ??????? ?????. ??????? ??????, ??????? ????????.",5
114,"??? ????? ???????? ???????? - ???? ??. ???????? ??.??????. ??? ????????, ??????? ???? ?? ????????. ??????? ??????????? ? ???????? ????????? ?????? ? ??? ?????????. ? ????????? ?? ?? ??????????. ???????????: ??????? ????? ??????? ? ????????????. ??????? ??????????? ?? ??? ! ??????????: ???",5
115,"?? ????? ???? - ???????? ?????, ?????? ??????????? ????? 10 ?????... ???????????: ?? ??????, ????? ??????? ??????, ?????????? ?? ?????? ??????????: ?????? ??????????? ???? - ??? ?????? ????? 3 ???? ???? ? ???? ?????? ??????, ???? ???????? ????????.",5
116,?????????? ?????? ???????????: ????????? ??????????: ?? ????? ?????? ???,5
117,????????? ???? ??????? ???? ??? ???????. ???????????: ????. ??????????: ???? ?? ???????? ????????.,5
118,"???????, ????????? ???????!",5
119,??????? ?? ??????? ??????? ???????????: ??????? ??????? ??????? ?? ????????? ????! ??????????: ???,5
120,"????? ? ??????? ???????? ?? ????? ???? ????? ???? ?????????? ???????????: ????? ?????? ?? ????? ?????? ????????? ? ?????????????, ?? ??????? ???? ?? ????? ????????????? ???? ?? ????? ????????? ????? ??? ??? ????????. ?????????? ????????, ????? ???????. ??????????????? ??? ? ??????? ??????. ??????????: ????????? ?????? ? 2-?? ??? ??????? ? ?????? ? ?????????? ??????. ??? ?????? ?? ????? ????? ???????? ????????, ????? ? ??? ????????? ???????? ?????????, ????? ???? ??????? ? ????? ???-?? ??? ???????.",4
121,"?? ???? ???? ???????? ??????? ?? ??? ?????. ????????? ??????, ????? ??????, ????? ?????? ?????. ?????? ??????? ?? ????, ?? ????? ? ?? ?????? 13 ??. ???? ??????? ??????????, ????? ? ??????? ????????? ????????? ????? ????????? ?????? ???????? (????????? ???????? ?????????). ???????? ????? ??? ???, ??? ?????????? ??????? ?????? ??? ???????. ???????????: ??????, ????, ??? ?????, ??? ??????????: ?????????? ???????????? ????, ?????? ??????",4
122,"???????? ?? ?????????? - ??? ??????????! ???????????: ???????? ??? ????? ??????????: ?????????: ???? ??? ?????? ? ?????????, ?????",4
123,"???????? ????,????? ??? ????????? ? ? ??????? ???????,??????? ?? ???? ?????????? ???????????: ?? ????? ??????-??????? ??????????: ??? ???????? ?????? ??????,?? ????? ????????? ?????? ????????",4
124,? ????? ????????? ????????? ??????????? ??????????? ????-????????. ???????????: ?????? ??????? ??? ??? ?????????? ????????. ??????????: ?? ????????,4
125,"???? ??? ??????? . ???????,????????. ???????????: ??????? ????,??????????? ????????? ????? ?????? ??????????: ???? ?? ?????????",4
126,"???? ??? ???????? ??????????? ???, ???????????? ??????? ??????? ? ?????????! ???????????: ???????, ??????, ????? ??????????: ???????? ?????",5
127,"??????? ???? ?????? ?????????? ?????, ??????? 10 ???, ??????? ??? ????) ???????????: ??????? ????? ??????????, ???????, ???? ????? ???????, ??????????? ?????? ??????, ??????? ???????, ????? ???????? ??????? ??????????: ?? ????? ????????? ????? ?????????? ?? ??? ?????)",5
128,?????? ??????,5
129,"?????? ????????, ???? ??-?????????. ???????????: ???????, ??? ?????, ????? ??????.",5
130,"????????? ????????? ???????????? ???????. ??? ?????, ?? ???? ??????? ????????? ?? ??? 100%. ?? ????? ?????? ?????? ??????. ?? ??????. ? ????? ????? ???????. ???????????: ???????? ??????????? ????:????????. ???????????. ???????? ?????.. ??????????: ?? ??????????.",5
131,???????,5
132,"??? ???????? ?????? ????????? ???????. ????? ???? ?????? ??????? ? ????? ???????,? mp-3 ??????? ? ???????? ??????. ????? ??? ?? ???? ???????,????,????? ??? ???? ??????. ?? ??? ?????? ?????? ?? ?????. ???????????: ??????????? ?????? ???????. ????? ?????? ????????. ?????? ?????? ???????????. ??????????: ?????????? ?????. ?????? ??????.",4
133,"??????? ?????????. ?????? ????? ???????? (?????????? ? ????????? lga390 ? lg a399, ? ??? ???????? ?????? ?? ??? ??????, ??????? ?? ????? ?????????). ?????????? ? ????????????? ???? ??????????? ????? ???????. ???????????? ? ???????? ?????????? ??????????. ???????? ?????????? ???????? ?????? ???????? ????? ?????? ?????? ??? ???? ????? ? ????????? ?????? (? lg ?390 ??? ???????????). ?????????? ???????? ? ?????????? ?????, ??? ???????? ????????? ? ?????? ????????? ??? ? ???? ??????, ????? ????? ?????? ??????).?? ?????? ??????? ????? ??????? ? ????????.p.s. ?? ????? ? ??? ???????? ? ??????? ? ????????. ?? ??? ????? ????, ?? ??? ??? ??????? ???? ?? ??????? ???????????? ????????????. ???????? ?? ?????????, ???? ??????? ?????? ????? ???????! ??? ?????????? ?????? ?????? ??? ?????????? (?? ?????? ?? ????), ???????????? ????? ??????????? ? ??????? ??????????. ????????????? rc! ???????????: ?????? - ????? (????? lg a399), ????????? ???????, ?????? ???????, ??????? ???????? ? ??????? ??????????: ?????? ????? ??? ??????????? ??? ??????????, ??? ??????????? ?????? ????????? ?? ????????? ?????? (????? ?????? ?????? ???????? ???????, ?????) - ????? ?????? ?? ?????????? ?????, ?????????? ??????????? ???, ???????? ?????? ? ?????? ?????????? (???????????? ???????? ?? ?? ????? ????????? - ??? ?????? ? ?????????)",4
134,"? ??????? ???????????: ?????? ?????? ???????????,??????? ??????,????? ??????? ??????????: ???????? ????? ?? ??? ???????",4
135,"????????? ??????, ????? ?????????? ?? ???? ?? ???????. ??? ?????? ???? ?????????, ??? ??????????? ??????? ???????? ???????? ???????????: ??????? ???????, ???? ????? ??????, ??????? ???? ??????????: ???????????",4
136,"??????? ???????. ???? ?? ? ??????? ??????? ??? ????????. ????????? ? ????????????. ???????? ??????? ???????????? ?? ?????? ??????? ???????? - ?? ??? ??? ??????? ??? ????, ??? ???? ???? ??? ???? ????????? ???????? ?????????? ??????? ??????? ??? ????. ?????? ???? ???? ????? ??? ???? ????.?????? ????? ?????????? ?????????? ???????. ???????????: ????, fm-?????, ??????? ??????????: ??????? ?????, ???? ???????, ???? ???????? ??? ?????? ???? ? ????????? ?????",2
137,"??????? ????? ?????? ?????? ? ????????, ??? ??? ??????? - ??????? ? ?????????? ????????. ????? ?????? - ?????????? ?????? ). ???????? ""???????"" ??????????, ??????? ???????? ????, ?????????? ???????, ???? ??????? - ?????????? ?????????? ??????? ???????? ?????. ???? ?????????? ???? - ??? ????????? ?? ??????? * ??????? ????? ????????????? ??????? ????? )) ???????????: ????? ??? ????????. ??????????: ????????? ???????, ???? ?? ????? ?????? ??? ?? ???????????.",5
138,"???????, ?????????, ?????? ???????.????? ??????? ????????? ????? ?????????.????? ?????? ????? ? ????, ????? ???? ???????, ????? ??????, ?????????? ???? ???????, ???? ? ???? ????????. ???????????: 1.???????2. fm ????? (30 ???????????? ???????)3. ??????? 4. ???? ???????????? ???????? ??? ???????.5. ???? (4 ) ? ???????? ????? ??? ???? ???? (???? ?????????? ????, ?????? ???????????? ?? ???? ? ?. ?.) ??????????: ???? ??????? ??? ?????????? ? ???????? ???????.(????? ?????? ??????? ???????????, ??????? ????? ????????? ? ??? ???????? ????????)",5
